tempo,rootlocus,referencia,bode
5061,4640.5,5061,4489.1
5062,4641.5,5062,4490.2
5063,4642.5,5063,4491.2
5064,4643.6,5064,4492.3
5065,4644.6,5065,4493.3
5066,4645.6,5066,4494.4
5067,4646.7,5067,4495.4
5068,4647.7,5068,4496.5
5069,4648.7,5069,4497.5
5070,4649.8,5070,4498.6
5071,4650.8,5071,4499.6
5072,4651.8,5072,4500.7
5073,4652.9,5073,4501.8
5074,4653.9,5074,4502.8
5075,4654.9,5075,4503.9
5076,4655.9,5076,4504.9
5077,4657,5077,4506
5078,4658,5078,4507
5079,4659,5079,4508.1
5080,4660.1,5080,4509.1
5081,4661.1,5081,4510.2
5082,4662.1,5082,4511.2
5083,4663.2,5083,4512.3
5084,4664.2,5084,4513.3
5085,4665.2,5085,4514.4
5086,4666.3,5086,4515.4
5087,4667.3,5087,4516.5
5088,4668.3,5088,4517.5
5089,4669.4,5089,4518.6
5090,4670.4,5090,4519.7
5091,4671.4,5091,4520.7
5092,4672.5,5092,4521.8
5093,4673.5,5093,4522.8
5094,4674.5,5094,4523.9
5095,4675.6,5095,4524.9
5096,4676.6,5096,4526
5097,4677.6,5097,4527
5098,4678.7,5098,4528.1
5099,4679.7,5099,4529.1
5100,4680.7,5100,4530.2
5101,4681.7,5101,4531.2
5102,4682.8,5102,4532.3
5103,4683.8,5103,4533.3
5104,4684.8,5104,4534.4
5105,4685.9,5105,4535.4
5106,4686.9,5106,4536.5
5107,4687.9,5107,4537.6
5108,4689,5108,4538.6
5109,4690,5109,4539.7
5110,4691,5110,4540.7
5111,4692.1,5111,4541.8
5112,4693.1,5112,4542.8
5113,4694.1,5113,4543.9
5114,4695.2,5114,4544.9
5115,4696.2,5115,4546
5116,4697.2,5116,4547
5117,4698.3,5117,4548.1
5118,4699.3,5118,4549.1
5119,4700.3,5119,4550.2
5120,4701.4,5120,4551.2
5121,4702.4,5121,4552.3
5122,4703.4,5122,4553.3
5123,4704.5,5123,4554.4
5124,4705.5,5124,4555.4
5125,4706.5,5125,4556.5
5126,4707.6,5126,4557.5
5127,4708.6,5127,4558.6
