tempo,kirootlocus,kibode,kiatrasobode,kiatrasorootlocus
62.9,-0.0019495,-0.0022248,0,0
63,-0.0019501,-0.0022255,0,0
63.1,-0.0019507,-0.0022262,0,0
63.2,-0.0019513,-0.0022268,0,0
63.3,-0.0019518,-0.0022275,0,0
63.4,-0.0019524,-0.0022281,0,0
63.5,-0.0019529,-0.0022287,0,0
63.6,-0.0019534,-0.0022292,0,0
63.7,-0.0019538,-0.0022298,0,0
63.8,-0.0019543,-0.0022303,0,0
63.9,-0.0019547,-0.0022308,0,0
64,-0.0019551,-0.0022312,0,0
64.1,-0.0019555,-0.0022317,0,0
64.2,-0.0019559,-0.0022321,0,0
64.3,-0.0019562,-0.0022325,0,0
64.4,-0.0019566,-0.0022329,0,0
64.5,-0.0019569,-0.0022332,0,0
64.6,-0.0019572,-0.0022336,0,0
64.7,-0.0019574,-0.0022339,0,0
64.8,-0.0019577,-0.0022342,0,0
64.9,-0.0019579,-0.0022344,0,0
65,-0.0019581,-0.0022347,0,0
65.1,-0.0019583,-0.0022349,0,0
65.2,-0.0019585,-0.0022351,0,0
65.3,-0.0019586,-0.0022352,0,0
65.4,-0.0019587,-0.0022354,0,0
65.5,-0.0019588,-0.0022355,0,0
65.6,-0.0019589,-0.0022356,0,0
65.7,-0.001959,-0.0022356,0,0
65.8,-0.001959,-0.0022357,0,0
65.9,-0.001959,-0.0022357,0,0
66,-0.001959,-0.0022357,0,0
66.1,-0.001959,-0.0022356,0,0
66.2,-0.0019589,-0.0022356,0,0
66.3,-0.0019588,-0.0022355,0,0
66.4,-0.0019588,-0.0022354,0,0
66.5,-0.0019586,-0.0022353,0,0
66.6,-0.0019585,-0.0022351,0,0
66.7,-0.0019584,-0.0022349,0,0
66.8,-0.0019582,-0.0022347,0,0
66.9,-0.001958,-0.0022345,0,0
67,-0.0019578,-0.0022343,0,0
67.1,-0.0019575,-0.002234,0,0
67.2,-0.0019572,-0.0022337,0,0
67.3,-0.001957,-0.0022334,0,0
67.4,-0.0019567,-0.002233,0,0
67.5,-0.0019563,-0.0022326,0,0
67.6,-0.001956,-0.0022322,0,0
67.7,-0.0019556,-0.0022318,0,0
67.8,-0.0019552,-0.0022314,0,0
67.9,-0.0019548,-0.0022309,0,0
68,-0.0019544,-0.0022304,0,0
68.1,-0.0019539,-0.0022299,0,0
68.2,-0.0019534,-0.0022293,0,0
68.3,-0.0019529,-0.0022288,0,0
68.4,-0.0019524,-0.0022282,0,0
68.5,-0.0019518,-0.0022275,0,0
68.6,-0.0019513,-0.0022269,0,0
68.7,-0.0019507,-0.0022262,0,0
68.8,-0.0019501,-0.0022255,0,0
68.9,-0.0019494,-0.0022248,0,0
69,-0.0019488,-0.002224,0,0
69.1,-0.0019481,-0.0022233,0,0
69.2,-0.0019474,-0.0022225,0,0
69.3,-0.0019467,-0.0022216,0,0
69.4,-0.0019459,-0.0022208,0,0
69.5,-0.0019451,-0.0022199,0,0
69.6,-0.0019444,-0.002219,0,0
69.7,-0.0019435,-0.0022181,0,0
69.8,-0.0019427,-0.0022171,0,0
69.9,-0.0019418,-0.0022161,0,0
70,-0.001941,-0.0022151,0,0
70.1,-0.0019401,-0.0022141,0,0
70.2,-0.0019391,-0.0022131,0,0
70.3,-0.0019382,-0.002212,0,0
70.4,-0.0019372,-0.0022109,0,0
70.5,-0.0019362,-0.0022097,0,0
70.6,-0.0019352,-0.0022086,0,0
70.7,-0.0019342,-0.0022074,0,0
70.8,-0.0019331,-0.0022062,0,0
70.9,-0.001932,-0.0022049,0,0
71,-0.0019309,-0.0022037,0,0
71.1,-0.0019298,-0.0022024,0,0
71.2,-0.0019286,-0.0022011,0,0
71.3,-0.0019274,-0.0021997,0,0
71.4,-0.0019263,-0.0021984,0,0
71.5,-0.001925,-0.002197,0,0
71.6,-0.0019238,-0.0021956,0,0
71.7,-0.0019225,-0.0021941,0,0
71.8,-0.0019212,-0.0021926,0,0
71.9,-0.0019199,-0.0021911,0,0
72,-0.0019186,-0.0021896,0,0
72.1,-0.0019172,-0.0021881,0,0
72.2,-0.0019158,-0.0021865,0,0
72.3,-0.0019144,-0.0021849,0,0
72.4,-0.001913,-0.0021833,0,0
72.5,-0.0019115,-0.0021816,0,0
72.6,-0.0019101,-0.0021799,0,0
72.7,-0.0019086,-0.0021782,0,0
72.8,-0.0019071,-0.0021765,0,0
72.9,-0.0019055,-0.0021747,0,0
73,-0.0019039,-0.0021729,0,0
73.1,-0.0019023,-0.0021711,0,0
73.2,-0.0019007,-0.0021693,0,0
73.3,-0.0018991,-0.0021674,0,0
73.4,-0.0018974,-0.0021655,0,0
73.5,-0.0018957,-0.0021636,0,0
73.6,-0.001894,-0.0021616,0,0
73.7,-0.0018923,-0.0021597,0,0
73.8,-0.0018906,-0.0021577,0,0
73.9,-0.0018888,-0.0021556,0,0
74,-0.001887,-0.0021536,0,0
74.1,-0.0018851,-0.0021515,0,0
74.2,-0.0018833,-0.0021494,0,0
74.3,-0.0018814,-0.0021472,0,0
74.4,-0.0018795,-0.0021451,0,0
74.5,-0.0018776,-0.0021429,0,0
74.6,-0.0018757,-0.0021407,0,0
74.7,-0.0018737,-0.0021384,0,0
74.8,-0.0018717,-0.0021362,0,0
74.9,-0.0018697,-0.0021339,0,0
75,-0.0018676,-0.0021315,0,0
75.1,-0.0018656,-0.0021292,0,0
75.2,-0.0018635,-0.0021268,0,0
75.3,-0.0018614,-0.0021244,0,0
75.4,-0.0018592,-0.002122,0,0
75.5,-0.0018571,-0.0021195,0,0
75.6,-0.0018549,-0.002117,0,0
75.7,-0.0018527,-0.0021145,0,0
75.8,-0.0018505,-0.0021119,0,0
75.9,-0.0018482,-0.0021094,0,0
76,-0.0018459,-0.0021068,0,0
76.1,-0.0018436,-0.0021041,0,0
76.2,-0.0018413,-0.0021015,0,0
76.3,-0.0018389,-0.0020988,0,0
76.4,-0.0018366,-0.0020961,0,0
76.5,-0.0018342,-0.0020934,0,0
76.6,-0.0018317,-0.0020906,0,0
76.7,-0.0018293,-0.0020878,0,0
76.8,-0.0018268,-0.002085,0,0
76.9,-0.0018243,-0.0020821,0,0
77,-0.0018218,-0.0020792,0,0
77.1,-0.0018193,-0.0020763,0,0
77.2,-0.0018167,-0.0020734,0,0
77.3,-0.0018141,-0.0020705,0,0
77.4,-0.0018115,-0.0020675,0,0
77.5,-0.0018088,-0.0020645,0,0
77.6,-0.0018062,-0.0020614,0,0
77.7,-0.0018035,-0.0020583,0,0
77.8,-0.0018008,-0.0020552,0,0
77.9,-0.001798,-0.0020521,0,0
78,-0.0017953,-0.002049,0,0
78.1,-0.0017925,-0.0020458,0,0
78.2,-0.0017896,-0.0020426,0,0
78.3,-0.0017868,-0.0020393,0,0
78.4,-0.0017839,-0.0020361,0,0
78.5,-0.0017811,-0.0020328,0,0
78.6,-0.0017781,-0.0020294,0,0
78.7,-0.0017752,-0.0020261,0,0
78.8,-0.0017722,-0.0020227,0,0
78.9,-0.0017693,-0.0020193,0,0
79,-0.0017662,-0.0020159,0,0
79.1,-0.0017632,-0.0020124,0,0
79.2,-0.0017601,-0.0020089,0,0
79.3,-0.0017571,-0.0020054,0,0
79.4,-0.0017539,-0.0020018,0,0
79.5,-0.0017508,-0.0019983,0,0
79.6,-0.0017476,-0.0019947,0,0
79.7,-0.0017445,-0.001991,0,0
79.8,-0.0017413,-0.0019874,0,0
79.9,-0.001738,-0.0019837,0,0
80,-0.0017348,-0.0019799,0,0
80.1,-0.0017315,-0.0019762,0,0
80.2,-0.0017282,-0.0019724,0,0
80.3,-0.0017248,-0.0019686,0,0
80.4,-0.0017215,-0.0019648,0,0
80.5,-0.0017181,-0.0019609,0,0
80.6,-0.0017147,-0.001957,0,0
80.7,-0.0017112,-0.0019531,0,0
80.8,-0.0017078,-0.0019491,0,0
80.9,-0.0017043,-0.0019452,0,0
81,-0.0017008,-0.0019412,0,0
81.1,-0.0016972,-0.0019371,0,0
81.2,-0.0016937,-0.0019331,0,0
81.3,-0.0016901,-0.001929,0,0
81.4,-0.0016865,-0.0019249,0,0
81.5,-0.0016828,-0.0019207,0,0
81.6,-0.0016792,-0.0019165,0,0
81.7,-0.0016755,-0.0019123,0,0
81.8,-0.0016718,-0.0019081,0,0
81.9,-0.001668,-0.0019038,0,0
82,-0.0016643,-0.0018995,0,0
82.1,-0.0016605,-0.0018952,0,0
82.2,-0.0016567,-0.0018908,0,0
82.3,-0.0016528,-0.0018865,0,0
82.4,-0.0016489,-0.001882,0,0
82.5,-0.0016451,-0.0018776,0,0
82.6,-0.0016411,-0.0018731,0,0
82.7,-0.0016372,-0.0018686,0,0
82.8,-0.0016332,-0.0018641,0,0
82.9,-0.0016292,-0.0018595,0,0
83,-0.0016252,-0.001855,0,0
83.1,-0.0016212,-0.0018503,0,0
83.2,-0.0016171,-0.0018457,0,0
83.3,-0.001613,-0.001841,0,0
83.4,-0.0016089,-0.0018363,0,0
83.5,-0.0016047,-0.0018316,0,0
83.6,-0.0016005,-0.0018268,0,0
83.7,-0.0015963,-0.001822,0,0
83.8,-0.0015921,-0.0018172,0,0
83.9,-0.0015879,-0.0018124,0,0
84,-0.0015836,-0.0018075,0,0
84.1,-0.0015793,-0.0018026,0,0
84.2,-0.001575,-0.0017976,0,0
84.3,-0.0015706,-0.0017927,0,0
84.4,-0.0015662,-0.0017877,0,0
84.5,-0.0015618,-0.0017826,0,0
84.6,-0.0015574,-0.0017776,0,0
84.7,-0.0015529,-0.0017725,0,0
84.8,-0.0015484,-0.0017674,0,0
84.9,-0.0015439,-0.0017622,0,0
85,-0.0015394,-0.0017571,0,0
85.1,-0.0015348,-0.0017519,2.11e-08,1.8492e-08
85.2,-0.0015303,-0.0017466,8.4394e-08,7.3962e-08
85.3,-0.0015256,-0.0017414,1.8987e-07,1.664e-07
85.4,-0.001521,-0.0017361,3.3753e-07,2.958e-07
85.5,-0.0015163,-0.0017307,5.2735e-07,4.6216e-07
85.6,-0.0015116,-0.0017254,7.5932e-07,6.6546e-07
85.7,-0.0015069,-0.00172,1.0334e-06,9.0569e-07
85.8,-0.0015022,-0.0017146,1.3497e-06,1.1829e-06
85.9,-0.0014974,-0.0017091,1.7081e-06,1.4969e-06
86,-0.0014926,-0.0017037,2.1086e-06,1.8479e-06
86.1,-0.0014878,-0.0016982,2.5512e-06,2.2358e-06
86.2,-0.0014829,-0.0016926,3.0359e-06,2.6606e-06
86.3,-0.0014781,-0.0016871,3.5627e-06,3.1223e-06
86.4,-0.0014732,-0.0016815,4.1316e-06,3.6209e-06
86.5,-0.0014682,-0.0016759,4.7425e-06,4.1563e-06
86.6,-0.0014633,-0.0016702,5.3956e-06,4.7286e-06
86.7,-0.0014583,-0.0016645,6.0906e-06,5.3377e-06
86.8,-0.0014533,-0.0016588,6.8277e-06,5.9837e-06
86.9,-0.0014483,-0.0016531,7.6069e-06,6.6665e-06
87,-0.0014432,-0.0016473,8.428e-06,7.3862e-06
87.1,-0.0014381,-0.0016415,9.2912e-06,8.1426e-06
87.2,-0.001433,-0.0016357,1.0196e-05,8.9359e-06
87.3,-0.0014279,-0.0016298,1.1144e-05,9.766e-06
87.4,-0.0014227,-0.0016239,1.2133e-05,1.0633e-05
87.5,-0.0014175,-0.001618,1.3164e-05,1.1537e-05
87.6,-0.0014123,-0.001612,1.4237e-05,1.2477e-05
87.7,-0.0014071,-0.001606,1.5352e-05,1.3454e-05
87.8,-0.0014018,-0.0016,1.6509e-05,1.4468e-05
87.9,-0.0013965,-0.001594,1.7708e-05,1.5519e-05
88,-0.0013912,-0.0015879,1.8949e-05,1.6606e-05
88.1,-0.0013858,-0.0015818,2.0232e-05,1.7731e-05
88.2,-0.0013804,-0.0015757,2.1556e-05,1.8892e-05
88.3,-0.001375,-0.0015695,2.2923e-05,2.0089e-05
88.4,-0.0013696,-0.0015633,2.4331e-05,2.1324e-05
88.5,-0.0013641,-0.0015571,2.5782e-05,2.2595e-05
88.6,-0.0013587,-0.0015508,2.7274e-05,2.3902e-05
88.7,-0.0013532,-0.0015446,2.8808e-05,2.5247e-05
88.8,-0.0013476,-0.0015382,3.0384e-05,2.6628e-05
88.9,-0.0013421,-0.0015319,3.2002e-05,2.8046e-05
89,-0.0013365,-0.0015255,3.3661e-05,2.95e-05
89.1,-0.0013309,-0.0015191,3.5363e-05,3.0991e-05
89.2,-0.0013252,-0.0015127,3.7106e-05,3.2519e-05
89.3,-0.0013195,-0.0015062,3.8891e-05,3.4084e-05
89.4,-0.0013138,-0.0014997,4.0718e-05,3.5685e-05
89.5,-0.0013081,-0.0014932,4.2587e-05,3.7322e-05
89.6,-0.0013024,-0.0014866,4.4497e-05,3.8997e-05
89.7,-0.0012966,-0.00148,4.6449e-05,4.0707e-05
89.8,-0.0012908,-0.0014734,4.8443e-05,4.2455e-05
89.9,-0.001285,-0.0014667,5.0479e-05,4.4239e-05
90,-0.0012791,-0.0014601,5.2557e-05,4.606e-05
90.1,-0.0012732,-0.0014534,5.4676e-05,4.7917e-05
90.2,-0.0012673,-0.0014466,5.6837e-05,4.9811e-05
90.3,-0.0012614,-0.0014398,5.9039e-05,5.1741e-05
90.4,-0.0012554,-0.001433,6.1284e-05,5.3708e-05
90.5,-0.0012494,-0.0014262,6.357e-05,5.5711e-05
90.6,-0.0012434,-0.0014193,6.5897e-05,5.7751e-05
90.7,-0.0012374,-0.0014124,6.8267e-05,5.9828e-05
90.8,-0.0012313,-0.0014055,7.0678e-05,6.1941e-05
90.9,-0.0012252,-0.0013985,7.313e-05,6.409e-05
91,-0.0012191,-0.0013916,7.5625e-05,6.6276e-05
91.1,-0.0012129,-0.0013845,7.8161e-05,6.8499e-05
91.2,-0.0012067,-0.0013775,8.0738e-05,7.0757e-05
91.3,-0.0012005,-0.0013704,8.3357e-05,7.3053e-05
91.4,-0.0011943,-0.0013633,8.6018e-05,7.5385e-05
91.5,-0.001188,-0.0013561,8.8721e-05,7.7753e-05
91.6,-0.0011817,-0.001349,9.1465e-05,8.0158e-05
91.7,-0.0011754,-0.0013418,9.425e-05,8.2599e-05
91.8,-0.0011691,-0.0013345,9.7077e-05,8.5077e-05
91.9,-0.0011627,-0.0013273,9.9946e-05,8.7591e-05
92,-0.0011563,-0.00132,0.00010286,9.0141e-05
92.1,-0.0011499,-0.0013126,0.00010581,9.2728e-05
92.2,-0.0011435,-0.0013053,0.0001088,9.5352e-05
92.3,-0.001137,-0.0012979,0.00011184,9.8011e-05
92.4,-0.0011305,-0.0012905,0.00011491,0.00010071
92.5,-0.0011239,-0.001283,0.00011803,0.00010344
92.6,-0.0011174,-0.0012755,0.00012119,0.00010621
92.7,-0.0011108,-0.001268,0.00012439,0.00010901
92.8,-0.0011042,-0.0012605,0.00012763,0.00011186
92.9,-0.0010975,-0.0012529,0.00013092,0.00011473
93,-0.0010909,-0.0012453,0.00013424,0.00011765
93.1,-0.0010842,-0.0012376,0.00013761,0.0001206
93.2,-0.0010775,-0.00123,0.00014102,0.00012358
93.3,-0.0010707,-0.0012223,0.00014447,0.00012661
93.4,-0.0010639,-0.0012145,0.00014796,0.00012967
93.5,-0.0010571,-0.0012068,0.00015149,0.00013276
93.6,-0.0010503,-0.001199,0.00015506,0.0001359
93.7,-0.0010434,-0.0011911,0.00015868,0.00013906
93.8,-0.0010366,-0.0011833,0.00016234,0.00014227
93.9,-0.0010296,-0.0011754,0.00016603,0.00014551
94,-0.0010227,-0.0011675,0.00016977,0.00014879
94.1,-0.0010157,-0.0011595,0.00017355,0.0001521
94.2,-0.0010087,-0.0011515,0.00017738,0.00015545
94.3,-0.0010017,-0.0011435,0.00018124,0.00015883
94.4,-0.00099466,-0.0011355,0.00018514,0.00016226
94.5,-0.00098758,-0.0011274,0.00018909,0.00016571
94.6,-0.00098048,-0.0011193,0.00019308,0.00016921
94.7,-0.00097335,-0.0011112,0.00019711,0.00017274
94.8,-0.00096619,-0.001103,0.00020118,0.00017631
94.9,-0.000959,-0.0010948,0.00020529,0.00017991
95,-0.00095178,-0.0010866,0.00020944,0.00018355
95.1,-0.00094454,-0.0010783,0.00021363,0.00018722
95.2,-0.00093727,-0.00107,0.00021787,0.00019094
95.3,-0.00092997,-0.0010617,0.00022214,0.00019468
95.4,-0.00092265,-0.0010533,0.00022646,0.00019847
95.5,-0.00091529,-0.0010449,0.00023082,0.00020229
95.6,-0.00090791,-0.0010365,0.00023522,0.00020614
95.7,-0.0009005,-0.001028,0.00023966,0.00021003
95.8,-0.00089307,-0.0010196,0.00024414,0.00021396
95.9,-0.0008856,-0.001011,0.00024867,0.00021793
96,-0.00087811,-0.0010025,0.00025323,0.00022193
96.1,-0.00087059,-0.00099391,0.00025784,0.00022596
96.2,-0.00086305,-0.0009853,0.00026248,0.00023004
96.3,-0.00085547,-0.00097666,0.00026717,0.00023414
96.4,-0.00084787,-0.00096798,0.0002719,0.00023829
96.5,-0.00084024,-0.00095927,0.00027667,0.00024247
96.6,-0.00083258,-0.00095054,0.00028148,0.00024669
96.7,-0.0008249,-0.00094177,0.00028634,0.00025094
96.8,-0.00081719,-0.00093297,0.00029123,0.00025523
96.9,-0.00080945,-0.00092413,0.00029616,0.00025955
97,-0.00080168,-0.00091527,0.00030114,0.00026391
97.1,-0.00079388,-0.00090637,0.00030616,0.00026831
97.2,-0.00078606,-0.00089744,0.00031122,0.00027274
97.3,-0.00077821,-0.00088848,0.00031631,0.00027721
97.4,-0.00077033,-0.00087949,0.00032145,0.00028172
97.5,-0.00076242,-0.00087047,0.00032664,0.00028626
97.6,-0.00075448,-0.00086141,0.00033186,0.00029083
97.7,-0.00074652,-0.00085233,0.00033712,0.00029545
97.8,-0.00073853,-0.00084321,0.00034243,0.0003001
97.9,-0.00073051,-0.00083406,0.00034777,0.00030478
98,-0.00072247,-0.00082488,0.00035316,0.0003095
98.1,-0.00071439,-0.00081566,0.00035858,0.00031426
98.2,-0.00070629,-0.00080642,0.00036405,0.00031905
98.3,-0.00069816,-0.00079714,0.00036956,0.00032388
98.4,-0.00069,-0.00078783,0.00037511,0.00032874
98.5,-0.00068181,-0.00077849,0.0003807,0.00033364
98.6,-0.0006736,-0.00076911,0.00038634,0.00033858
98.7,-0.00066536,-0.00075971,0.00039201,0.00034355
98.8,-0.00065709,-0.00075027,0.00039772,0.00034856
98.9,-0.00064879,-0.0007408,0.00040348,0.0003536
99,-0.00064047,-0.0007313,0.00040927,0.00035868
99.1,-0.00063211,-0.00072177,0.00041511,0.00036379
99.2,-0.00062373,-0.0007122,0.00042099,0.00036894
99.3,-0.00061532,-0.00070261,0.0004269,0.00037413
99.4,-0.00060688,-0.00069298,0.00043286,0.00037935
99.5,-0.00059842,-0.00068332,0.00043886,0.00038461
99.6,-0.00058992,-0.00067362,0.0004449,0.00038991
99.7,-0.0005814,-0.0006639,0.00045099,0.00039524
99.8,-0.00057285,-0.00065414,0.00045711,0.0004006
99.9,-0.00056427,-0.00064435,0.00046327,0.000406
100,-0.00055566,-0.00063453,0.00046948,0.00041144
100.1,-0.00054703,-0.00062468,0.00047572,0.00041691
100.2,-0.00053837,-0.00061479,0.00048201,0.00042242
100.3,-0.00052968,-0.00060487,0.00048833,0.00042797
100.4,-0.00052096,-0.00059492,0.0004947,0.00043355
100.5,-0.00051221,-0.00058494,0.00050111,0.00043916
100.6,-0.00050344,-0.00057493,0.00050756,0.00044481
100.7,-0.00049463,-0.00056488,0.00051405,0.0004505
100.8,-0.0004858,-0.0005548,0.00052058,0.00045622
100.9,-0.00047694,-0.00054469,0.00052715,0.00046198
101,-0.00046805,-0.00053455,0.00053376,0.00046778
101.1,-0.00045914,-0.00052438,0.00054041,0.00047361
101.2,-0.00045019,-0.00051417,0.00054711,0.00047947
101.3,-0.00044122,-0.00050393,0.00055384,0.00048538
101.4,-0.00043222,-0.00049366,0.00056061,0.00049131
101.5,-0.00042319,-0.00048335,0.00056743,0.00049729
101.6,-0.00041413,-0.00047302,0.00057429,0.00050329
101.7,-0.00040505,-0.00046265,0.00058118,0.00050934
101.8,-0.00039593,-0.00045225,0.00058812,0.00051542
101.9,-0.00038679,-0.00044182,0.0005951,0.00052153
102,-0.00037762,-0.00043135,0.00060212,0.00052768
102.1,-0.00036842,-0.00042085,0.00060917,0.00053387
102.2,-0.00035919,-0.00041032,0.00061627,0.00054009
102.3,-0.00034994,-0.00039976,0.00062341,0.00054635
102.4,-0.00034066,-0.00038917,0.00063059,0.00055264
102.5,-0.00033134,-0.00037854,0.00063782,0.00055897
102.6,-0.000322,-0.00036788,0.00064508,0.00056533
102.7,-0.00031263,-0.00035719,0.00065238,0.00057173
102.8,-0.00030324,-0.00034647,0.00065972,0.00057817
102.9,-0.00029381,-0.00033571,0.00066711,0.00058464
103,-0.00028436,-0.00032492,0.00067453,0.00059115
103.1,-0.00027487,-0.0003141,0.000682,0.00059769
103.2,-0.00026536,-0.00030325,0.0006895,0.00060427
103.3,-0.00025582,-0.00029236,0.00069705,0.00061088
103.4,-0.00024626,-0.00028144,0.00070463,0.00061753
103.5,-0.00023666,-0.00027049,0.00071226,0.00062421
103.6,-0.00022704,-0.00025951,0.00071993,0.00063093
103.7,-0.00021738,-0.00024849,0.00072763,0.00063769
103.8,-0.0002077,-0.00023744,0.00073538,0.00064448
103.9,-0.00019799,-0.00022636,0.00074317,0.0006513
104,-0.00018825,-0.00021525,0.000751,0.00065816
104.1,-0.00017849,-0.0002041,0.00075887,0.00066506
104.2,-0.00016869,-0.00019292,0.00076678,0.00067199
104.3,-0.00015887,-0.00018171,0.00077473,0.00067896
104.4,-0.00014901,-0.00017047,0.00078272,0.00068596
104.5,-0.00013913,-0.00015919,0.00079075,0.000693
104.6,-0.00012922,-0.00014788,0.00079882,0.00070007
104.7,-0.00011929,-0.00013654,0.00080693,0.00070718
104.8,-0.00010932,-0.00012517,0.00081509,0.00071433
104.9,-9.9324e-05,-0.00011376,0.00082328,0.00072151
105,-8.93e-05,-0.00010232,0.00083151,0.00072872
105.1,-7.9248e-05,-9.085e-05,0.00083978,0.00073597
105.2,-6.9167e-05,-7.9345e-05,0.0008481,0.00074326
105.3,-5.9057e-05,-6.7808e-05,0.00085645,0.00075058
105.4,-4.8919e-05,-5.6238e-05,0.00086485,0.00075794
105.5,-3.8752e-05,-4.4636e-05,0.00087328,0.00076533
105.6,-2.8557e-05,-3.3001e-05,0.00088176,0.00077275
105.7,-1.8333e-05,-2.1333e-05,0.00089027,0.00078022
105.8,-8.0798e-06,-9.6324e-06,0.00089883,0.00078771
105.9,2.2016e-06,2.1009e-06,0.00090742,0.00079525
106,1.2512e-05,1.3867e-05,0.00091606,0.00080282
106.1,2.285e-05,2.5666e-05,0.00092473,0.00081042
106.2,3.3218e-05,3.7497e-05,0.00093345,0.00081806
106.3,4.3614e-05,4.9361e-05,0.00094221,0.00082573
106.4,5.4038e-05,6.1258e-05,0.000951,0.00083344
106.5,6.4492e-05,7.3188e-05,0.00095984,0.00084119
106.6,7.4974e-05,8.515e-05,0.00096872,0.00084897
106.7,8.5485e-05,9.7145e-05,0.00097763,0.00085678
106.8,9.6025e-05,0.00010917,0.00098659,0.00086463
106.9,0.00010659,0.00012123,0.00099559,0.00087252
107,0.00011719,0.00013333,0.0010046,0.00088044
107.1,0.00012782,0.00014545,0.0010137,0.00088839
107.2,0.00013847,0.00015761,0.0010228,0.00089638
107.3,0.00014915,0.00016981,0.001032,0.00090441
107.4,0.00015987,0.00018203,0.0010412,0.00091247
107.5,0.00017061,0.00019429,0.0010504,0.00092057
107.6,0.00018138,0.00020658,0.0010597,0.0009287
107.7,0.00019217,0.0002189,0.001069,0.00093687
107.8,0.000203,0.00023126,0.0010784,0.00094507
107.9,0.00021386,0.00024365,0.0010878,0.00095331
108,0.00022474,0.00025607,0.0010972,0.00096158
108.1,0.00023566,0.00026853,0.0011067,0.00096989
108.2,0.0002466,0.00028101,0.0011162,0.00097823
108.3,0.00025757,0.00029353,0.0011258,0.00098661
108.4,0.00026857,0.00030609,0.0011354,0.00099502
108.5,0.0002796,0.00031867,0.001145,0.0010035
108.6,0.00029066,0.00033129,0.0011547,0.0010119
108.7,0.00030174,0.00034395,0.0011644,0.0010205
108.8,0.00031286,0.00035663,0.0011742,0.001029
108.9,0.000324,0.00036935,0.001184,0.0010376
109,0.00033518,0.0003821,0.0011938,0.0010462
109.1,0.00034638,0.00039489,0.0012037,0.0010549
109.2,0.00035761,0.00040771,0.0012136,0.0010636
109.3,0.00036887,0.00042056,0.0012236,0.0010723
109.4,0.00038016,0.00043344,0.0012336,0.0010811
109.5,0.00039148,0.00044636,0.0012436,0.0010899
109.6,0.00040283,0.00045931,0.0012537,0.0010987
109.7,0.0004142,0.00047229,0.0012638,0.0011076
109.8,0.00042561,0.0004853,0.001274,0.0011165
109.9,0.00043704,0.00049835,0.0012842,0.0011254
110,0.0004485,0.00051143,0.0012944,0.0011344
110.1,0.00045999,0.00052455,0.0013047,0.0011434
110.2,0.00047152,0.0005377,0.001315,0.0011524
110.3,0.00048306,0.00055088,0.0013254,0.0011615
110.4,0.00049464,0.00056409,0.0013358,0.0011706
110.5,0.00050625,0.00057734,0.0013462,0.0011798
110.6,0.00051789,0.00059062,0.0013567,0.001189
110.7,0.00052955,0.00060393,0.0013672,0.0011982
110.8,0.00054125,0.00061728,0.0013777,0.0012074
110.9,0.00055297,0.00063066,0.0013883,0.0012167
111,0.00056472,0.00064407,0.001399,0.001226
111.1,0.00057651,0.00065752,0.0014097,0.0012354
111.2,0.00058832,0.000671,0.0014204,0.0012448
111.3,0.00060016,0.00068451,0.0014311,0.0012542
111.4,0.00061203,0.00069805,0.0014419,0.0012637
111.5,0.00062392,0.00071163,0.0014528,0.0012732
111.6,0.00063585,0.00072524,0.0014636,0.0012827
111.7,0.00064781,0.00073889,0.0014746,0.0012923
111.8,0.00065979,0.00075257,0.0014855,0.0013019
111.9,0.00067181,0.00076628,0.0014965,0.0013115
112,0.00068385,0.00078002,0.0015075,0.0013212
112.1,0.00069592,0.0007938,0.0015186,0.0013309
112.2,0.00070802,0.00080761,0.0015297,0.0013406
112.3,0.00072015,0.00082146,0.0015409,0.0013504
112.4,0.00073231,0.00083533,0.0015521,0.0013602
112.5,0.0007445,0.00084924,0.0015633,0.0013701
112.6,0.00075672,0.00086319,0.0015746,0.0013799
112.7,0.00076897,0.00087717,0.0015859,0.0013898
112.8,0.00078124,0.00089118,0.0015972,0.0013998
112.9,0.00079355,0.00090522,0.0016086,0.0014098
113,0.00080588,0.0009193,0.0016201,0.0014198
113.1,0.00081825,0.00093341,0.0016315,0.0014299
113.2,0.00083064,0.00094755,0.0016431,0.0014399
113.3,0.00084306,0.00096173,0.0016546,0.0014501
113.4,0.00085551,0.00097594,0.0016662,0.0014602
113.5,0.00086799,0.00099018,0.0016778,0.0014704
113.6,0.0008805,0.0010045,0.0016895,0.0014806
113.7,0.00089304,0.0010188,0.0017012,0.0014909
113.8,0.00090561,0.0010331,0.0017129,0.0015012
113.9,0.00091821,0.0010475,0.0017247,0.0015115
114,0.00093083,0.0010619,0.0017366,0.0015219
114.1,0.00094349,0.0010763,0.0017484,0.0015323
114.2,0.00095617,0.0010908,0.0017603,0.0015427
114.3,0.00096889,0.0011053,0.0017723,0.0015532
114.4,0.00098163,0.0011199,0.0017843,0.0015637
114.5,0.0009944,0.0011344,0.0017963,0.0015742
114.6,0.0010072,0.0011491,0.0018084,0.0015848
114.7,0.00102,0.0011637,0.0018205,0.0015954
114.8,0.0010329,0.0011784,0.0018326,0.0016061
114.9,0.0010458,0.0011931,0.0018448,0.0016167
115,0.0010587,0.0012078,0.001857,0.0016274
115.1,0.0010716,0.0012226,0.0018693,0.0016382
115.2,0.0010846,0.0012374,0.0018816,0.001649
115.3,0.0010976,0.0012523,0.0018939,0.0016598
115.4,0.0011107,0.0012671,0.0019063,0.0016706
