tempo,rootlocuspade
1039.8,0.99918
1039.8,0.99918
1039.8,0.99918
1039.8,0.99918
1039.8,0.99918
1039.8,0.99918
1039.8,0.99918
1039.8,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1039.9,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.0,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.1,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.2,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.3,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.4,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.5,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.6,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.7,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.8,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1040.9,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.0,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.1,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.2,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.3,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.4,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.5,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.6,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.7,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.8,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1041.9,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.0,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.1,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.2,0.99918
1042.3,0.99918
1042.3,0.99918
1042.3,0.99918
1042.3,0.99918
1042.3,0.99918
1042.3,0.99919
1042.3,0.99919
1042.3,0.99919
1042.3,0.99919
1042.3,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.4,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.5,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.6,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.7,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.8,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1042.9,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.0,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.1,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.2,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.3,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.4,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.5,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.6,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.7,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.8,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1043.9,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.0,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.1,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.2,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.3,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.4,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.5,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.6,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.7,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.8,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1044.9,0.99919
1045.0,0.99919
1045.0,0.99919
1045.0,0.99919
1045.0,0.99919
1045.0,0.9992
1045.0,0.9992
1045.0,0.9992
1045.0,0.9992
1045.0,0.9992
1045.0,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.1,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.2,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.3,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.4,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.5,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.6,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.7,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.8,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1045.9,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.0,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.1,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.2,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.3,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.4,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.5,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.6,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.7,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.8,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1046.9,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.0,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.1,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.2,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.3,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.4,0.9992
1047.5,0.9992
1047.5,0.9992
1047.5,0.9992
1047.5,0.9992
1047.5,0.9992
1047.5,0.9992
1047.5,0.99921
1047.5,0.99921
1047.5,0.99921
1047.5,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.6,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.7,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.8,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1047.9,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.0,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.1,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.2,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.3,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.4,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.5,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.6,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.7,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.8,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1048.9,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.0,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.1,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.2,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.3,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.4,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.5,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.6,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.7,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.8,0.99921
1049.9,0.99921
1049.9,0.99921
1049.9,0.99921
1049.9,0.99922
1049.9,0.99922
1049.9,0.99922
1049.9,0.99922
1049.9,0.99922
1049.9,0.99922
1049.9,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.0,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.1,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.2,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.3,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.4,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.5,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.6,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.7,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.8,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1050.9,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.0,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.1,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.2,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.3,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.4,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.5,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.6,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.7,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.8,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1051.9,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.0,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99922
1052.1,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.2,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.3,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.4,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.5,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.6,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.7,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.8,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1052.9,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.0,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.1,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.2,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.3,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.4,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.5,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.6,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
1053.7,0.99923
